Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A17005_001,SE_A17005_002,SE_A17005_003,SE_A14006_001,SE_A00001_001,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,ACS21_5yr_B23008001,ACS21_5yr_B23008002,ACS21_5yr_B23008003,ACS21_5yr_B23008004,ACS21_5yr_B23008005,ACS21_5yr_B23008006,ACS21_5yr_B23008007,ACS21_5yr_B23008008,ACS21_5yr_B23008009,ACS21_5yr_B23008010,ACS21_5yr_B23008011,ACS21_5yr_B23008012,ACS21_5yr_B23008013,ACS21_5yr_B23008014,ACS21_5yr_B23008015,ACS21_5yr_B23008016,ACS21_5yr_B23008017,ACS21_5yr_B23008018,ACS21_5yr_B23008019,ACS21_5yr_B23008020,ACS21_5yr_B23008021,ACS21_5yr_B23008022,ACS21_5yr_B23008023,ACS21_5yr_B23008024,ACS21_5yr_B23008025,ACS21_5yr_B23008026,ACS21_5yr_B23008027,ACS21_5yr_B23008001s,ACS21_5yr_B23008002s,ACS21_5yr_B23008003s,ACS21_5yr_B23008004s,ACS21_5yr_B23008005s,ACS21_5yr_B23008006s,ACS21_5yr_B23008007s,ACS21_5yr_B23008008s,ACS21_5yr_B23008009s,ACS21_5yr_B23008010s,ACS21_5yr_B23008011s,ACS21_5yr_B23008012s,ACS21_5yr_B23008013s,ACS21_5yr_B23008014s,ACS21_5yr_B23008015s,ACS21_5yr_B23008016s,ACS21_5yr_B23008017s,ACS21_5yr_B23008018s,ACS21_5yr_B23008019s,ACS21_5yr_B23008020s,ACS21_5yr_B23008021s,ACS21_5yr_B23008022s,ACS21_5yr_B23008023s,ACS21_5yr_B23008024s,ACS21_5yr_B23008025s,ACS21_5yr_B23008026s,ACS21_5yr_B23008027s
"55033","Assembly District 33 (2018), Wisconsin","ACSSF","wi","620","00","0013083",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"033",,,,,,,,,,,,,,"62000US55033","Assembly District 33 (2018)",,,,33198,31936,1262,81587,58344,58344,53905,457,88,481,17,1302,2094,58344,54884,52578,414,38,481,17,77,1279,3460,1327,43,50,0,0,1225,815,11697,3311,2737,2164,489,45,39,574,188,188,0,386,319,67,8386,6551,5423,884,125,119,1835,595,576,19,1240,1036,204,169.0909,126.0606,104.8485,64.84849,96.9697,35.15152,10.30303,78.18182,52.12121,52.12121,10.30303,60.60606,60.60606,10.30303,123.0303,116.3636,100.6061,77.57576,3.636364,10.30303,93.93939,63.63636,61.21212,16.9697,71.51515,70.90909,30.30303
"55034","Assembly District 34 (2018), Wisconsin","ACSSF","wi","620","00","0013084",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"034",,,,,,,,,,,,,,"62000US55034","Assembly District 34 (2018)",,,,27865,26900,965,60614,60326,60326,57085,306,799,203,4,226,1703,60326,59097,56306,274,779,203,4,161,1370,1229,779,32,20,0,0,65,333,10018,2926,2220,1457,694,69,0,706,250,226,24,456,356,100,7092,5075,3599,1255,168,53,2017,538,392,146,1479,1307,172,295.1515,143.0303,102.4242,60.60606,82.42424,9.69697,11.51515,86.66666,26.66667,26.66667,11.51515,87.87878,66.06061,68.48485,233.3333,229.697,164.8485,155.7576,8.484848,11.51515,55.75758,59.39394,59.39394,11.51515,66.06061,58.78788,50.30303
"55035","Assembly District 35 (2018), Wisconsin","ACSSF","wi","620","00","0013085",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"035",,,,,,,,,,,,,,"62000US55035","Assembly District 35 (2018)",,,,28373,27088,1285,60059,56986,56986,54096,367,349,166,7,303,1698,56986,55653,53400,363,339,166,7,157,1221,1333,696,4,10,0,0,146,477,10440,3158,2432,1571,708,57,96,726,210,200,10,516,412,104,7282,5203,4032,932,200,39,2079,639,557,82,1440,1238,202,57.57576,73.93939,61.21212,107.8788,64.24242,10.30303,10.30303,44.84848,23.63636,23.63636,10.30303,39.39394,24.24242,34.54546,77.57576,95.15151,130.9091,96.9697,10.30303,19.39394,75.75758,6.060606,6.060606,10.30303,75.15151,61.81818,31.51515
"55036","Assembly District 36 (2018), Wisconsin","ACSSF","wi","620","00","0013086",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"036",,,,,,,,,,,,,,"62000US55036","Assembly District 36 (2018)",,,,25490,24306,1184,55751,56850,56850,49468,130,5196,224,2,133,1697,56850,55461,48761,130,4762,191,2,13,1602,1389,707,0,434,33,0,120,95,10078,3031,1806,1346,370,53,37,1225,435,370,65,790,562,228,7047,4414,3210,921,240,43,2633,942,745,197,1691,1302,389,226.0606,153.3333,142.4242,143.0303,26.06061,10.30303,6.666667,69.69697,56.9697,56.9697,10.30303,35.15152,35.15152,10.30303,155.7576,135.1515,132.1212,58.18182,7.878788,23.63636,145.4545,72.72727,72.72727,10.30303,136.3636,133.9394,23.0303
"55037","Assembly District 37 (2018), Wisconsin","ACSSF","wi","620","00","0013087",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"037",,,,,,,,,,,,,,"62000US55037","Assembly District 37 (2018)",,,,34575,33348,1227,74674,61135,61135,55895,786,124,749,0,320,3261,61135,56609,53458,786,65,685,0,41,1574,4526,2437,0,59,64,0,279,1687,13676,4178,3240,2266,853,118,3,938,189,175,14,749,586,163,9498,6418,5420,728,265,5,3080,730,719,11,2350,1999,351,346.0606,105.4545,87.87878,81.21212,57.57576,11.51515,11.51515,68.48485,11.51515,11.51515,11.51515,68.48485,25.45455,63.0303,308.4849,273.3333,280,65.45454,9.69697,11.51515,165.4545,45.45454,45.45454,9.090909,153.9394,53.93939,148.4848
"55038","Assembly District 38 (2018), Wisconsin","ACSSF","wi","620","00","0013088",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"038",,,,,,,,,,,,,,"62000US55038","Assembly District 38 (2018)",,,,33692,32975,717,89421,61151,61151,56817,927,100,589,16,1072,1630,61151,57904,55264,894,83,589,0,210,864,3247,1553,33,17,0,16,862,766,13321,3979,3289,2358,724,176,31,690,183,183,0,507,339,168,9342,7099,5477,1193,320,109,2243,757,666,91,1486,1361,125,249.0909,152.7273,143.0303,128.4848,15.15152,52.12121,11.51515,81.21212,46.06061,46.06061,11.51515,69.09091,69.09091,11.51515,210.303,196.3636,108.4848,171.5152,24.84848,79.39394,116.3636,44.24242,40.60606,12.72727,99.39394,95.75758,23.63636
"55039","Assembly District 39 (2018), Wisconsin","ACSSF","wi","620","00","0013089",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"039",,,,,,,,,,,,,,"62000US55039","Assembly District 39 (2018)",,,,33677,32013,1664,67616,58410,58410,54344,823,111,501,23,697,1911,58410,55903,53118,790,95,408,12,36,1444,2507,1226,33,16,93,11,661,467,11235,3335,2583,1628,890,65,0,752,237,229,8,515,465,50,7900,5595,4432,1087,65,11,2305,880,866,14,1425,1376,49,295.7576,202.4242,182.4242,159.3939,106.0606,10.30303,10.30303,97.57576,9.69697,9.69697,10.30303,96.36364,42.42424,92.12122,176.3636,129.697,116.9697,75.75758,10.30303,9.69697,153.9394,134.5455,134.5455,10.30303,103.0303,70.90909,73.93939
"55040","Assembly District 40 (2018), Wisconsin","ACSSF","wi","620","00","0013090",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"040",,,,,,,,,,,,,,"62000US55040","Assembly District 40 (2018)",,,,28292,27592,700,63838,56720,56720,53234,762,223,396,12,765,1328,56720,54654,52438,713,121,394,5,77,906,2066,796,49,102,2,7,688,422,10905,3075,2110,1317,651,113,29,965,399,393,6,566,499,67,7830,5489,4028,1284,141,36,2341,751,692,59,1590,1335,255,142.4242,101.2121,83.63636,41.81818,63.63636,28.48485,10.30303,92.72727,67.27273,66.66666,12.12121,61.81818,61.81818,10.30303,116.9697,116.3636,83.63636,21.81818,93.93939,10.30303,63.0303,40,40,4.848485,56.9697,56.9697,10.30303
"55041","Assembly District 41 (2018), Wisconsin","ACSSF","wi","620","00","0013091",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"041",,,,,,,,,,,,,,"62000US55041","Assembly District 41 (2018)",,,,27356,26237,1119,55188,57088,57088,53201,1090,228,446,3,830,1290,57088,53591,50703,1088,202,446,3,212,937,3497,2498,2,26,0,0,618,353,10300,2734,1839,1255,372,155,57,895,272,254,18,623,498,125,7566,5430,3990,1035,320,85,2136,726,580,146,1410,1089,321,256.3636,107.2727,102.4242,90.90909,84.24242,11.51515,11.51515,13.33333,11.51515,11.51515,11.51515,13.33333,13.33333,11.51515,183.0303,198.1818,159.3939,193.3333,16.9697,11.51515,87.27273,5.454545,5.454545,11.51515,86.66666,86.66666,11.51515
"55042","Assembly District 42 (2018), Wisconsin","ACSSF","wi","620","00","0013092",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"042",,,,,,,,,,,,,,"62000US55042","Assembly District 42 (2018)",,,,31095,30268,827,76757,57630,57630,53458,1067,186,337,14,283,2285,57630,55451,52591,983,160,325,14,39,1339,2179,867,84,26,12,0,244,946,12214,3335,2685,1683,954,22,26,650,286,270,16,364,334,30,8879,6678,5101,1277,252,48,2201,665,573,92,1536,1350,186,160.6061,85.45454,90.90909,30.30303,85.45454,14.54545,10.30303,33.93939,11.51515,11.51515,10.30303,30.90909,13.93939,26.66667,138.7879,126.0606,109.697,82.42424,35.15152,17.57576,81.21212,29.69697,29.69697,10.30303,78.18182,52.72727,46.06061
"55043","Assembly District 43 (2018), Wisconsin","ACSSF","wi","620","00","0013093",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"043",,,,,,,,,,,,,,"62000US55043","Assembly District 43 (2018)",,,,32817,31810,1007,69026,59394,59394,54195,719,172,469,45,1430,2364,59394,55013,52229,635,172,442,45,87,1403,4381,1966,84,0,27,0,1343,961,11207,3692,2763,1938,784,41,0,929,258,258,0,671,536,135,7515,5700,4070,1006,344,280,1815,491,479,12,1324,1102,222,297.5757,125.4545,116.9697,77.57576,91.51515,10.30303,10.30303,72.72727,17.57576,17.57576,10.30303,69.69697,57.57576,40.60606,229.697,227.8788,209.697,118.7879,10.30303,10.30303,99.39394,18.18182,18.18182,10.30303,96.9697,97.57576,36.36364
"55044","Assembly District 44 (2018), Wisconsin","ACSSF","wi","620","00","0013094",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"044",,,,,,,,,,,,,,"62000US55044","Assembly District 44 (2018)",,,,30847,29223,1624,59980,58816,58816,52066,1850,93,1074,6,1476,2251,58816,55355,50716,1841,84,1074,6,139,1495,3461,1350,9,9,0,0,1337,756,12483,3534,2286,1402,751,133,0,1248,263,213,50,985,691,294,8949,5443,4166,1087,184,6,3506,909,752,157,2597,2197,400,248.4848,112.1212,121.8182,118.7879,63.0303,10.30303,10.30303,70.90909,41.81818,41.81818,10.30303,60.60606,50.30303,39.39394,213.9394,213.9394,211.5152,72.72727,69.69697,10.30303,77.57576,15.75758,15.75758,10.30303,75.75758,75.75758,10.30303
